Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,175.11259091984797,22,258.6104841770883,587,1247.4959092706479,0.1990276404997289,0.014134493955503813,281.01380764817907,0.6049191165436703,May,4,11,7,6,New_Visitor,True,True
15,92.29383608282151,12,198.33630229864482,654,1000.8318536194549,0.1875558217711259,0.042043572696813136,365.4207080399536,0.19690056272744183,Jan,5,1,5,7,New_Visitor,False,True
22,116.47858199864967,6,9.157264780509655,314,3885.3383091769365,0.19402061596059633,0.12591545272596422,110.93908169563424,0.0774138256745982,Feb,6,5,7,20,Other,False,False
22,308.90702273500233,22,257.37586453812196,368,6660.381614226652,0.004042597728070585,0.03218337945586696,278.77584331241525,0.7646121337174779,Jul,6,10,3,18,New_Visitor,True,True
29,30.21083441035475,16,219.7391738802105,596,6005.7498430741825,0.051278962880116574,0.09294925237758152,121.59171559837914,0.007266363166613443,Mar,7,9,8,6,Other,False,True
23,331.03248699228084,7,113.53539374519526,251,7046.414090425876,0.18455123503677232,0.09603550249270708,27.188340480755137,0.8288422609969355,Jul,7,10,7,2,Other,True,True
4,171.06763432966764,17,98.5890774946508,332,6487.921684489755,0.009658572462185622,0.09261771519019174,33.10095014693735,0.33675213409331883,Apr,3,11,5,15,Other,False,True
2,238.42557244023803,14,143.94605442223204,425,1643.7324459337779,0.0729617962596124,0.16450038308209503,280.9449263503957,0.13229712860736786,June,7,3,3,10,New_Visitor,True,False
11,35.8608924942716,14,260.13052528136126,294,1602.5952835619464,0.13044043836106728,0.09788908494057867,59.71510007973029,0.5056800710814663,Feb,6,13,5,10,Other,True,True
7,134.94363134291186,4,75.61780556086725,641,3664.1064057579333,0.19659739315781896,0.17374121520724775,398.61091295146025,0.9726098377035148,May,6,4,1,13,Returning_Visitor,True,True
21,35.88036760593831,1,30.28914337236034,284,1529.2458578853846,0.05515440368409113,0.1547160461199307,217.43799020138778,0.7357162780548987,Sep,5,9,8,16,Other,True,True
26,384.61748915244385,15,259.390911888315,316,1499.7941558952891,0.15283676195702192,0.128490392328831,124.99734658815713,0.7600957538128567,Oct,6,6,6,15,New_Visitor,False,False
2,322.90465973050016,4,7.8869546642168835,511,2142.231487478691,0.13207380903782817,0.11559974803044887,242.09935752425005,0.40701993596732267,Oct,3,7,4,15,Returning_Visitor,False,True
0,183.8531017425841,22,273.29910667321934,28,180.5374939757165,0.12269365423175545,0.04644730437472391,36.0426657215224,0.45003764780428346,Jan,2,7,4,20,Other,False,True
2,89.44101932946845,5,91.7235582904202,293,4570.741314914263,0.1485869143596843,0.15361243650254605,21.128368209445767,0.8436182817600001,Nov,8,4,1,14,Returning_Visitor,False,True
4,373.38204209994086,11,152.4668105064803,6,3172.854219098146,0.05078512558893514,0.16088878975200166,214.8333832144906,0.08408418147861829,Apr,8,11,1,3,New_Visitor,True,True
14,137.8386382907887,4,39.68865742566842,541,1899.1665292870125,0.06773690325066613,0.09787746466091343,71.7337015896367,0.05481793997572315,Mar,7,2,8,14,New_Visitor,False,True
13,64.3937726749499,19,270.67649081300556,214,1073.7912283038468,0.11209278502404779,0.04407528953741733,29.02155703222249,0.6893035568665288,Nov,8,12,6,7,Other,False,True
2,225.26575538158195,7,224.95086701532142,626,3646.802141517317,0.0877962264275447,0.15202088938150787,251.1713872594026,0.2725845249354556,Dec,4,6,4,3,Other,False,True
0,377.50964813792643,10,277.24667598241024,214,4815.667118912321,0.1443984502988677,0.1600257317779491,179.57269674273002,0.9993103113518562,Mar,7,6,3,15,New_Visitor,False,True
4,1.53211620012903,13,204.96871533544874,163,7786.218666931158,0.16012561744579254,0.11342455629439166,198.83193716891157,0.9943614601164176,Oct,6,13,1,19,New_Visitor,True,True
25,95.2499373015995,23,55.40813302269784,169,2030.5909294595513,0.10560199996820703,0.1394317318189318,305.73521144922864,0.6427509266975324,Feb,8,10,9,15,New_Visitor,True,False
22,375.37905616416305,16,92.4801008958748,220,210.6792705510685,0.07879126887155696,0.15473413722213167,275.23057099357146,0.4628747988594317,May,1,9,3,3,Other,False,True
13,68.43438674286482,9,146.054572531042,259,5888.1208546975095,0.18236919640522142,0.058315913117110624,322.1943252278565,0.007819180186630303,Dec,3,3,7,19,Returning_Visitor,True,True
6,45.297380655927945,1,182.17746160806206,260,1881.3566077722994,0.14996979686983242,0.056544172524556485,35.37177739704167,0.6019138089017537,Jul,7,3,4,12,Other,False,True
26,228.0748863199218,2,277.9378312008821,641,3874.109302873232,0.13464855750163135,0.14159793198261733,32.90041152297505,0.0894422210299397,Jan,6,7,8,19,New_Visitor,False,True
8,344.73752931793194,12,115.18543973674169,616,6465.801594645701,0.011459866044816903,0.10248156809096334,230.84168110532283,0.9040506762441225,Jul,1,2,8,11,Returning_Visitor,False,True
14,190.84392707757044,16,210.92160657214376,565,295.8148232366273,0.10556883013642233,0.10246383818739578,369.15869931166964,0.11465764631852104,Feb,3,10,5,10,Other,False,True
14,397.82570267380993,2,288.30265467324654,619,1132.154051605414,0.02430040321066569,0.1917440843457632,298.46880050744267,0.0993042440351457,Sep,1,10,3,11,Other,False,False
25,271.66867981519715,9,45.7122190246359,471,785.4083934164748,0.13210132962121324,0.15986879890465377,280.53861464190015,0.7200648325554284,May,4,1,5,18,Returning_Visitor,True,True
9,29.629962884179093,7,258.81287663386445,254,1869.8110230517582,0.05992538082888892,0.0512067484224793,141.60212140788002,0.15290001540909215,Feb,6,13,2,16,Returning_Visitor,True,True
27,397.13285267279014,3,126.21182111795959,277,1384.255069863106,0.1477008984553339,0.08127543134146592,227.65617483451862,0.5860846485747647,Feb,5,7,6,3,Returning_Visitor,True,True
12,163.15769471207616,12,219.72653277880104,558,2532.8146120732845,0.15563042055837487,0.16600465321577182,278.4615663985779,0.7956556687741891,Nov,4,7,7,12,Other,True,True
18,114.96101353819301,6,88.0615016211251,645,5970.4367812292385,0.06008189072682871,0.014643790209385133,202.15594813551573,0.0022477203724922123,May,8,1,6,15,Other,True,True
6,223.15167343115422,6,100.19526547980047,23,338.74995983409127,0.1952533371446507,0.06420877682675126,92.25068740839389,0.15239772092161552,Mar,8,4,9,1,Other,True,True
16,121.72303672834572,15,8.13996746041984,432,590.1110738634499,0.10333894847914056,0.06794231572585914,271.5630382797558,0.17808859218904882,May,3,8,5,7,Returning_Visitor,False,True
19,34.58300284806093,4,291.4212459500879,628,4514.590628448892,0.04357405829578969,0.07804964081510367,206.0909382682593,0.5540627399390199,Mar,4,8,8,17,New_Visitor,False,True
28,0.5713372316706877,16,244.03577256923532,477,4162.078030282941,0.15503936439168658,0.05182739568541657,99.97890262003261,0.7983826371178872,Mar,5,12,9,13,Other,True,True
3,179.8333411681049,9,28.175387377866144,493,3792.6005867293393,0.15214865980155537,0.12837990953766412,211.11088152541072,0.8603380521830665,Mar,5,12,6,15,Other,True,True
29,334.7453688906369,3,299.85263869913234,381,4127.27147798372,0.08277881495909761,0.07901074445048245,137.14927743202446,0.06280535989193592,Jul,6,7,5,9,New_Visitor,False,True
4,228.92607425203062,22,181.50737916088244,373,5936.311110952656,0.13172245096223822,0.10845087616092162,26.695138943505103,0.5084737825807609,Dec,6,3,4,16,Returning_Visitor,True,True
22,399.6829195773763,13,256.11859138931493,552,4608.9123077875865,0.004345328124953185,0.05451851453196577,188.9368739237434,0.8696468737476098,Oct,6,4,3,16,Returning_Visitor,False,True
6,114.73865825888,4,19.99822898336069,322,3655.7851272724856,0.05824597712838982,0.1722623770829721,387.526750612805,0.07112103167145634,Feb,1,5,7,12,Other,False,True
12,112.18202590402213,1,116.8353535475771,88,654.0079571448239,0.17629464612902124,0.04115435533845453,99.66513544665747,0.025932832487415958,Jul,2,5,2,11,New_Visitor,False,True
14,63.89978409357768,13,200.89533669108297,91,7798.168911785993,0.04642241772587446,0.1754632733508665,176.40363879498375,0.04701578939998119,Feb,6,1,3,8,Returning_Visitor,True,True
10,65.62543530613408,23,31.93011560991046,376,1914.6691869714036,0.1811172304493608,0.03581810873073121,328.5805015061797,0.9314335244492526,Dec,2,3,3,5,Returning_Visitor,False,True
28,114.07463840401913,17,146.67085159620018,80,6953.263313745985,0.11597527295440746,0.07402596476363739,379.9298260673974,0.3992000258898961,June,3,6,2,9,Other,True,True
3,317.1360181094109,23,132.80336236324246,641,3031.8216604807617,0.18058226103580205,0.15583240024484643,22.35417634373387,0.0602457958128666,Oct,3,13,2,16,Other,True,True
12,362.30271625457914,10,64.81206734207392,602,5471.491934396675,0.0261742278745831,0.09853107788575655,299.8728706641156,0.996027633330064,June,7,3,5,7,Other,False,True
6,390.03486788307254,15,90.08095075554067,99,3633.037705230733,0.09278575732827753,0.047439322047830725,128.75624416726274,0.9543288809888014,Mar,2,3,8,18,Other,False,False
26,92.91586163858105,17,290.13550634849474,589,2833.3020140224316,0.05929181799590735,0.13268494261900463,42.938630063867976,0.41786992640900855,Sep,3,5,2,6,New_Visitor,True,True
18,352.5190182456367,15,86.59454580298079,554,4914.440407562448,0.1773843687704486,0.025534367910487778,302.29301577409865,0.10320247179130315,Sep,5,13,6,3,Returning_Visitor,False,True
21,131.30203571093483,20,64.0278401905233,122,4288.851328902243,0.06831182371557164,0.043059668006889235,188.38949007311822,0.7434416778701953,Jul,2,5,6,9,Returning_Visitor,True,True
27,45.13621780675376,3,160.86275132050002,395,1859.4592557036335,0.11769258485673635,0.05134663755333018,82.83446970820219,0.05996738767715615,Oct,1,8,2,18,Other,True,True
1,348.00997020806625,0,201.28741022108935,22,2689.9343911335923,0.16552846893972867,0.11689080776071262,286.9734570622316,0.6277296767060354,Feb,4,5,1,5,New_Visitor,False,False
9,254.44225385744744,13,217.52793332086947,655,275.0143091258099,0.04580460936276296,0.11044775064257084,88.43816814118837,0.7616307331764655,Dec,1,6,5,1,Other,True,True
12,65.89235843242469,11,226.27415534907485,518,1548.6690294750192,0.00914812265619831,0.10390823427576441,251.69537817767718,0.21250190994857576,May,8,2,3,13,Other,False,True
29,171.93250300520103,23,11.04974745442593,276,2686.664075892983,0.09882794497688396,0.019481443964129697,133.70510583661292,0.943423100410628,Sep,8,4,3,7,New_Visitor,False,False
24,114.90307795082705,9,118.12812011386899,697,7776.970476859199,0.13673305091636997,0.15602229441675886,90.77181442110809,0.9957869883549502,Jul,5,10,5,2,New_Visitor,True,False
20,294.7178274840788,18,232.18742393492704,94,4216.711478125016,0.14385242240096974,0.02635706381966585,15.878797772832653,0.3587989590542955,Nov,8,1,9,9,New_Visitor,False,True
5,181.36649224970722,3,271.45563054003884,381,5606.369781068895,0.08343924361479947,0.18775006503655034,62.5710749287467,0.9636731335606799,Feb,5,10,6,1,New_Visitor,True,True
27,395.711978042554,19,180.66003699983497,376,5388.802930105603,0.015723886673185295,0.01304322353066032,373.84482668330634,0.2316669041736542,Feb,4,1,3,10,New_Visitor,True,True
27,21.89799290383805,20,15.6920560529057,24,7847.103430874377,0.08062956959227892,0.17599258181852365,180.25010884804118,0.8020527844141407,Oct,1,7,8,14,New_Visitor,True,True
11,142.00610645449868,2,118.99374175653936,290,4445.322234630853,0.024398131806641743,0.05955515393954252,338.00181930923316,0.7408550936801476,May,5,2,8,7,Returning_Visitor,False,True
11,192.76006684399096,24,22.268134760536395,226,4683.955418385755,0.014443882802264852,0.13996582969506807,304.21570453513846,0.04133426830506581,Jul,6,9,2,10,Other,False,True
19,201.25342189932792,3,224.56135880537536,172,2400.5614136289237,0.060687046474213927,0.0666434654621134,276.84953702637205,0.25923591600474594,June,4,12,2,12,New_Visitor,False,True
29,126.37432895425471,14,19.05164078449957,646,5008.942687723614,0.15544398526299097,0.14400290871315025,294.75346359444796,0.38465807559923904,Dec,6,12,8,15,Other,True,True
29,291.6960996390272,10,55.71932002055318,452,6061.795375610129,0.1536689078520838,0.09622961498182102,67.06282537462509,0.01462959159264865,Nov,1,8,3,13,Returning_Visitor,False,True
10,349.89882939558987,15,125.08752718943227,287,826.0270453472449,0.12160737626373103,0.10535504466099797,98.64874295222816,0.9475578163988041,Nov,6,12,2,16,Other,True,True
25,375.4877207911452,3,138.7945101344616,68,3840.9978354511577,0.16524793011337635,0.14328688214557347,311.39484824207744,0.21261419336945298,Feb,5,5,5,4,Other,True,True
22,322.0373507198105,5,121.94451009450368,280,3375.201630767304,0.1001646662508575,0.026713884429972648,267.1660489620868,0.9252096720469208,Jul,2,11,4,12,Returning_Visitor,False,True
27,340.23207892263974,7,139.0189939818,341,908.6759979173751,0.048688897531582835,0.0532691513280448,324.6546645099997,0.43990899110333725,Mar,4,1,3,5,Returning_Visitor,True,True
24,220.2181202479982,12,213.97174560605995,332,2730.3023015390318,0.11399422117788219,0.16814912463403825,274.31036601746314,0.12739977912921152,Jul,6,7,3,19,Returning_Visitor,False,True
6,330.35529057072586,22,110.78064688666245,385,4281.429121276806,0.18464917298645828,0.15796250328540365,314.2134192522121,0.4282367523302575,Mar,8,9,7,1,New_Visitor,False,True
29,121.4015636591809,19,164.32513774518574,341,5198.955010030856,0.007225854896926176,0.19805941032334357,233.09820093017305,0.6130976724997629,Feb,2,5,8,19,New_Visitor,False,True
0,159.39150484368577,3,91.01077725861967,316,2311.1550833553165,0.19297170155583102,0.004591301456767405,326.7713823102523,0.4746509120957658,Aug,4,4,3,15,New_Visitor,True,True
0,126.76520552741772,4,106.08824852714478,306,3810.3967317316246,0.1488634310461207,0.028437166475211217,129.4360423399385,0.3178567993832476,Oct,5,7,5,3,Other,False,True
24,186.95493417917018,9,184.13968771262424,172,5872.635751248242,0.13724835221768225,0.06746307578359434,27.17768694047278,0.8144557992574175,Jul,5,6,2,12,Returning_Visitor,True,False
26,114.23184649545455,4,147.148395491106,543,3377.9819851656166,0.12276678201835077,0.13867958970787345,80.52083272946496,0.955933666897564,Dec,2,8,9,19,New_Visitor,True,True
29,384.64457690177875,11,216.91088845778432,199,7526.18493291006,0.05154738789057352,0.06310877925847416,60.69526021351508,0.09526041070949565,June,8,6,9,16,Returning_Visitor,False,True
24,125.13785120226726,0,168.1615764155249,591,245.6492775706369,0.1771486785336225,0.06919316542909525,188.94185503926352,0.5493515006739804,Oct,4,9,4,15,New_Visitor,True,True
19,39.21781524437593,23,241.07222561516187,74,2081.8180679080597,0.194292211168395,0.04548736751538052,361.79147829971953,0.3183345856131259,Oct,3,7,5,9,Other,True,True
12,210.72686642016535,9,133.02246389841497,596,1067.129897406512,0.18482673183074028,0.18191857482638402,124.3710981056826,0.7467781429910082,Dec,1,4,2,14,Returning_Visitor,False,True
8,22.839631378070546,4,147.31008596004045,216,4330.325377616023,0.02176266254965338,0.10951090745895037,206.8187116729844,0.6348174951501564,Apr,1,4,5,8,Other,False,True
2,44.21726652343221,18,200.99140467028187,632,1418.9880637551066,0.14730247014781395,0.03193683391009716,326.02905707042,0.027684402748302528,June,1,2,2,18,Returning_Visitor,True,True
6,87.75575567849852,18,66.37318332361465,531,5934.723411106548,0.11133108220458313,0.11644200841712321,348.4387461697592,0.6351460097368961,Mar,1,12,7,18,Returning_Visitor,False,False
5,185.74009995285667,19,115.77886107937826,448,7346.800148727194,0.15766738964400737,0.03190140858684287,111.28475147015907,0.7243293273031836,Aug,5,9,3,17,Other,False,True
7,173.30037292361115,11,187.45237320351234,660,1657.5972448244959,0.0704572790685051,0.05436974037724134,209.32169430393418,0.7706381705242387,Feb,4,4,3,1,Returning_Visitor,True,True
26,319.8767448011165,22,8.662880779720917,6,7254.104861153287,0.1913936820291579,0.13922065187029425,102.5409764574266,0.8909472301788341,May,2,4,3,16,New_Visitor,False,False
8,295.7898615536453,15,131.09143009018248,392,5054.041816182198,0.06252165583791405,0.15163597126697093,167.78700453183237,0.945321498936183,Feb,6,11,7,1,Returning_Visitor,False,True
29,170.5273175962805,4,179.65498089183504,597,1569.3651752382225,0.14759571600001983,0.08661712845301497,156.92600505964415,0.266827962170298,Mar,7,12,5,7,Other,False,True
4,133.48168303025196,16,290.21265959345936,385,5892.363827599848,0.10076205306518785,0.033434591688799566,25.626194824218594,0.6614477913683489,Sep,8,6,4,1,Other,False,True
0,126.58751362459944,13,263.10496848530136,500,726.9894070552975,0.12337707186624587,0.04230639039741855,10.936546162677496,0.5569207536242601,Dec,2,5,5,4,Returning_Visitor,True,True
18,309.5980349176036,11,84.22258588279745,146,5537.1858024043395,0.023133470146808735,0.10792122552842152,247.16576496467684,0.8213541443339901,Feb,8,12,7,7,New_Visitor,True,True
9,20.828962488507898,12,152.1630312086774,315,6890.090574193667,0.12216751487370331,0.11778823782447204,68.71998454212167,0.03809435792219629,May,5,4,3,19,Other,True,True
